,update_time,publish_time,authors,journal_ref,doi,primary_category,categories,entry_id,version
225,2019-06-17 16:49:56+00:00,2019-06-17 16:49:56+00:00,"['Ganguk Lee', 'Yeaseul Park', 'Jeongseob Ahn', 'Youngjin Kwon']",,,cs.OS,['cs.OS'],1906.07124,1
226,2019-01-08 08:37:23+00:00,2019-01-08 08:37:23+00:00,"['Houssam-Eddine Zahaf', 'Nicola Capodieci', 'Roberto Cavicchioli', 'Marko Bertogna', 'Giuseppe Lipari']",,,cs.OS,['cs.OS'],1901.02450,1
227,2022-04-07 08:38:37+00:00,2022-04-07 08:38:37+00:00,"['Derrick Greenspan', 'Naveed Ul Mustafa', 'Zoran Kolega', 'Mark Heinrich', 'Yan Solihin']",,,cs.OS,['cs.OS'],2204.03289,1
228,2018-12-19 01:18:05+00:00,2018-12-19 01:18:05+00:00,"['Amirhossein Esmaili', 'Mahdi Nazemi', 'Massoud Pedram']",,,cs.OS,"['cs.OS', 'cs.DC']",1812.07723,1
229,2019-05-07 13:09:32+00:00,2019-05-07 13:09:32+00:00,"['Gabriel Radanne', 'Thomas Gazagnaire', 'Anil Madhavapeddy', 'Jeremy Yallop', 'Richard Mortier', 'Hannes Mehnert', 'Mindy Preston', 'David Scott']",,,cs.PL,"['cs.PL', 'cs.OS']",1905.02529,1
230,2022-05-24 15:22:16+00:00,2022-05-24 15:22:16+00:00,"['Rodrigo Siqueira', 'Nelson Lago', 'Fabio Kon', 'Dejan Milojičić']",,,cs.OS,"['cs.OS', 'cs.AR']",2205.12270,1
231,2019-10-11 02:45:20+00:00,2019-10-11 02:45:20+00:00,"['Wei-Ming Chen', 'Tei-Wei-Kuo', 'Pi-Cheng Hsiu']",,,cs.OS,['cs.OS'],1910.04949,1
232,2019-10-29 02:56:07+00:00,2019-10-29 02:56:07+00:00,"['Sebastian Angel', 'Mihir Nanavati', 'Siddhartha Sen']",,,cs.OS,"['cs.OS', 'cs.DC']",1910.13056,1
233,2022-10-06 09:26:34+00:00,2022-10-06 09:26:34+00:00,"['Antonios Antoniadis', 'Joan Boyar', 'Marek Eliáš', 'Lene M. Favrholdt', 'Ruben Hoeksma', 'Kim S. Larsen', 'Adam Polak', 'Bertrand Simon']",,,cs.LG,"['cs.LG', 'cs.DS', 'cs.OS']",2210.02775,1
234,2021-07-15 11:26:31+00:00,2021-07-15 11:26:31+00:00,"['Kevin Weiss', 'Michel Rottleuthner', 'Thomas C. Schmidt', 'Matthias Wählisch']","ACM Transactions on Embedded Computing Systems, Volume 20, Issue
  5s, 2021",10.1145/3477040,eess.SY,"['eess.SY', 'cs.OS', 'cs.SE', 'cs.SY', 'B.8.1; D.2.5; C.3; D.4']",2107.07255,1
235,2019-01-18 18:01:38+00:00,2019-01-18 18:01:38+00:00,"['Kyle C. Hale', 'Conor Hetland', 'Peter Dinda']",,10.1109/ICAC.2017.24,cs.OS,['cs.OS'],1901.06360,1
236,2019-10-21 11:59:01+00:00,2019-10-21 11:59:01+00:00,"['Zhi Zhang', 'Yueqiang Cheng']",,10.1109/CLOUD.2016.0074,cs.OS,"['cs.OS', 'cs.CR', 'cs.PF']",1910.09277,1
237,2019-06-24 21:23:18+00:00,2019-06-24 21:23:18+00:00,"['Jan S. Rellermeyer', 'Maher Amer', 'Richard Smutzer', 'Karthick Rajamani']",,10.1145/3265723.3265740,cs.DC,"['cs.DC', 'cs.OS']",1906.10239,1
238,2019-01-24 10:44:31+00:00,2019-01-24 10:44:31+00:00,"['Gernot Heiser', 'Gerwin Klein', 'Toby Murray']",,,cs.OS,['cs.OS'],1901.08338,1
239,2020-05-04 14:04:43+00:00,2020-05-04 14:04:43+00:00,"['Mathias Gottschlag', 'Yussuf Khalil', 'Frank Bellosa']",,,cs.OS,['cs.OS'],2005.01498,1
240,2021-06-05 14:06:20+00:00,2021-06-05 14:06:20+00:00,"['Kaiwen Long', 'Chong Xing', 'Yuebin Qi', 'Pei Zhang', 'Changsong Wu', 'Wenxiao Fang', 'Jing Tan', 'Jie Chen', 'Shiming Zhang', 'Zuosheng Wang', 'Zuanmin Liu', 'Cao Liang', 'Jiaxiang Xu']",,,cs.DC,"['cs.DC', 'cs.OS']",2106.04514,1
241,2022-05-15 15:38:59+00:00,2022-05-15 15:38:59+00:00,"['Raghav Dalmia', 'Aryaman Sinha', 'Ruchi Verma', 'P. K. Gupta']",,,cs.OS,['cs.OS'],2205.07314,1
242,2020-07-10 02:03:52+00:00,2020-07-10 02:03:52+00:00,"['Zelun Kong', 'Yaswanth Yadlapalli', 'Soroush Bateni', 'Junfeng Guo', 'Cong Liu']",,,cs.OS,['cs.OS'],2007.05136,1
243,2022-06-06 20:09:20+00:00,2022-06-06 20:09:20+00:00,"['Hasan Al Maruf', 'Hao Wang', 'Abhishek Dhanotia', 'Johannes Weiner', 'Niket Agarwal', 'Pallab Bhattacharya', 'Chris Petersen', 'Mosharaf Chowdhury', 'Shobhit Kanaujia', 'Prakash Chauhan']",,,cs.DC,"['cs.DC', 'cs.OS']",2206.02878,1
244,2019-09-09 14:59:45+00:00,2019-09-09 14:59:45+00:00,"['Jie Gao', 'Lian Zhao', 'Xuemin', 'Shen']",,,cs.OS,"['cs.OS', 'cs.NI']",1909.04659,1
245,2021-12-21 11:45:13+00:00,2021-12-21 11:45:13+00:00,"['Valdemar Švábenský', 'Jan Vykopal', 'Daniel Tovarňák', 'Pavel Čeleda']",,10.1109/FIE49875.2021.9637052,cs.CR,"['cs.CR', 'cs.CY', 'cs.OS', 'K.3.2']",2112.11118,1
246,2018-10-10 00:35:05+00:00,2018-10-10 00:35:05+00:00,['Mihir Parang Mehta'],"EPTCS 280, 2018, pp. 18-29",10.4204/EPTCS.280.2,cs.LO,"['cs.LO', 'cs.OS']",1810.04309,1
247,2021-05-28 14:57:49+00:00,2021-05-28 14:57:49+00:00,"['Paulo Silva', 'Thiago Emmanuel Pereira']",,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2105.13894,1
248,2021-12-13 18:32:53+00:00,2021-12-13 18:32:53+00:00,"['Marcello Cinque', 'Domenico Cotroneo', 'Luigi De Simone', 'Stefano Rosiello']",,10.1016/j.future.2021.12.002,cs.SE,"['cs.SE', 'cs.OS']",2112.06875,1
249,2018-10-11 15:05:44+00:00,2018-10-11 15:05:44+00:00,"['Takumi Shimada', 'Takeshi Yashiro', 'Ken Sakamura']",,,cs.OS,['cs.OS'],1810.05068,1
250,2018-10-10 15:49:52+00:00,2018-10-10 15:49:52+00:00,"['Duwon Hong', 'Myungsuk Kim', 'Jisung Park', 'Myoungsoo Jung', 'Jihong Kim']",,,cs.OS,['cs.OS'],1810.04603,1
251,2019-04-20 16:11:54+00:00,2019-04-20 16:11:54+00:00,"['Rohan Garg', 'Gregory Price', 'Gene Cooperman']",,,cs.DC,"['cs.DC', 'cs.OS']",1904.12595,1
252,2019-02-22 00:39:43+00:00,2019-02-22 00:39:43+00:00,"['Christian M. Fuchs', 'Nadia M. Murillo', 'Aske Plaat', 'Erik van der Kouwe', 'Todor Stefanov']",2018 NASA/ESA Conference on Adaptive Hardware and Systems (AHS),10.1109/AHS.2018.8541457,cs.DC,"['cs.DC', 'cs.OS', 'cs.SY']",1902.09493,1
253,2018-10-02 09:44:32+00:00,2018-10-02 09:44:32+00:00,"['Javier Verdu', 'Juan Jose Costa', 'Beatriz Otero', 'Eva Rodriguez', 'Alex Pajuelo', 'Ramon Canal']",,,cs.OS,['cs.OS'],1810.01139,1
254,2018-09-01 06:07:39+00:00,2018-09-01 06:07:39+00:00,"['Behnam Dezfouli', 'Vahid Esmaeelzadeh', 'Jaykumar Sheth', 'Marjan Radi']",,,cs.NI,"['cs.NI', 'cs.OS']",1809.00121,1
255,2019-05-15 06:54:55+00:00,2019-05-15 06:54:55+00:00,"['Salessawi Ferede Yitbarek', 'Todd Austin']",,,cs.CR,"['cs.CR', 'cs.OS']",1905.05975,1
256,2019-02-09 07:25:09+00:00,2019-02-09 07:25:09+00:00,"['Eric Jonas', 'Johann Schleier-Smith', 'Vikram Sreekanti', 'Chia-Che Tsai', 'Anurag Khandelwal', 'Qifan Pu', 'Vaishaal Shankar', 'Joao Carreira', 'Karl Krauth', 'Neeraja Yadwadkar', 'Joseph E. Gonzalez', 'Raluca Ada Popa', 'Ion Stoica', 'David A. Patterson']",,,cs.OS,['cs.OS'],1902.03383,1
257,2022-04-19 12:23:21+00:00,2022-04-19 12:23:21+00:00,"['Christoph Blumschein', 'Ilja Behnke', 'Lauritz Thamsen', 'Odej Kao']",,,cs.NI,"['cs.NI', 'cs.OS']",2204.08846,1
258,2022-10-17 08:08:09+00:00,2022-10-17 08:08:09+00:00,"['David Yu', 'Andy Xiao']",,10.4271/2022-01-0107,cs.OS,['cs.OS'],2210.08818,1
259,2021-04-26 17:07:07+00:00,2021-04-26 17:07:07+00:00,"['Simon Kuenzer', 'Vlad-Andrei Bădoiu', 'Hugo Lefeuvre', 'Sharan Santhanam', 'Alexander Jung', 'Gaulthier Gain', 'Cyril Soldani', 'Costin Lupu', 'Ştefan Teodorescu', 'Costi Răducanu', 'Cristian Banu', 'Laurent Mathy', 'Răzvan Deaconescu', 'Costin Raiciu', 'Felipe Huici']",,10.1145/3447786.3456248,cs.OS,['cs.OS'],2104.12721,1
260,2020-06-02 02:41:39+00:00,2020-06-02 02:41:39+00:00,"['Tan N. Le', 'Zhenhua Liu']",,,cs.DC,"['cs.DC', 'cs.NI', 'cs.OS']",2006.01354,1
261,2021-11-04 19:39:11+00:00,2021-11-04 19:39:11+00:00,"['Heejin Park', 'Felix Xiaozhu Lin']",,,cs.DC,"['cs.DC', 'cs.CR', 'cs.OS']",2111.03065,1
262,2020-05-10 18:53:02+00:00,2020-05-10 18:53:02+00:00,"['Shihao Song', 'Anup Das', 'Nagarajan Kandasamy']",,10.1145/3381898.3397215,cs.AR,"['cs.AR', 'cs.OS']",2005.04750,1
263,2019-06-09 22:15:19+00:00,2019-06-09 22:15:19+00:00,"['Tegg Taekyong Sung', 'Valliappa Chockalingam', 'Alex Yahja', 'Bo Ryu']",,,cs.LG,"['cs.LG', 'cs.OS']",1906.03724,1
264,2011-06-14 17:26:21+00:00,2011-06-14 17:26:21+00:00,"['Luís Nogueira', 'Luís Miguel Pinho']",,,cs.DC,"['cs.DC', 'cs.OS']",1106.2766,1
265,2020-10-23 13:43:45+00:00,2020-10-23 13:43:45+00:00,"['Yuan Chen', 'Jiaqi Li', 'Guorui Xu', 'Yajin Zhou', 'Zhi Wang', 'Cong Wang', 'Kui Ren']",,,cs.CR,"['cs.CR', 'cs.OS']",2010.12400,1
266,2022-10-20 11:57:36+00:00,2022-10-20 11:57:36+00:00,['Abhishek Singh'],,,cs.OS,"['cs.OS', 'cs.DS', 'cs.SY', 'eess.SY', 'C.3; F.2.1; G.1.6; I.1.2']",2210.11185,1
267,2022-10-17 10:55:15+00:00,2022-10-17 10:55:15+00:00,"['Xiaojian Liao', 'Zhe Yang', 'Jiwu Shu']",,10.1145/3552326.3567495,cs.OS,['cs.OS'],2210.08934,1
268,2020-09-18 22:07:17+00:00,2020-09-18 22:07:17+00:00,"['Esmail Asyabi', 'Azer Bestavros', 'Renato Mancuso', 'Richard West', 'Erfan Sharafzadeh']",,,cs.OS,['cs.OS'],2009.09104,1
269,2019-05-23 08:57:45+00:00,2019-05-23 08:57:45+00:00,['Igor Korkin'],,,cs.CR,"['cs.CR', 'cs.OS']",1905.09543,1
270,2019-05-24 10:49:49+00:00,2019-05-24 10:49:49+00:00,"['Enis Ulqinaku', 'Julinda Stefa', 'Alessandro Mei']",,,cs.CR,"['cs.CR', 'cs.HC', 'cs.OS']",1905.10141,1
271,2018-10-05 23:04:23+00:00,2018-10-05 23:04:23+00:00,"['Jayashree Mohan', 'Ashlie Martinez', 'Soujanya Ponnapalli', 'Pandian Raju', 'Vijay Chidambaram']",,,cs.OS,['cs.OS'],1810.02904,1
272,2022-09-19 08:16:09+00:00,2022-09-19 08:16:09+00:00,"['Min Jia', 'Edwin Hsing. -M. Sha', 'Qingfeng Zhuge', 'Rui Xu', 'Shouzhen Gu']",,,cs.OS,"['cs.OS', 'cs.SE']",2209.08826,1
273,2019-03-10 23:34:14+00:00,2019-03-10 23:34:14+00:00,"['Viacheslav Dubeyko', 'Om Rameshwar Gatla', 'Mai Zheng']",,,cs.OS,['cs.OS'],1903.04075,1
274,2019-05-28 13:09:06+00:00,2019-05-28 13:09:06+00:00,"['Stefan Reif', 'Andreas Schmidt', 'Timo Hönig', 'Thorsten Herfet', 'Wolfgang Schröder-Preikschat']",,10.1145/3314206.3314211,cs.NI,"['cs.NI', 'cs.OS']",1905.11788,1
275,2022-09-05 09:06:39+00:00,2022-09-05 09:06:39+00:00,"['Marco Barletta', 'Marcello Cinque', 'Luigi De Simone', 'Raffaele Della Corte', 'Giorgio Farina', 'Daniele Ottaviano']",,,cs.DC,"['cs.DC', 'cs.OS']",2209.01843,1
276,2018-09-08 22:53:27+00:00,2018-09-08 22:53:27+00:00,"['Jian-Jia Chen', 'Georg von der Brüggen', 'Junjie Shi', 'Niklas Uete']",,,cs.OS,['cs.OS'],1809.02892,1
277,2019-03-04 15:48:00+00:00,2019-03-04 15:48:00+00:00,"['Michael G Bechtel', 'Heechul Yun']",,,cs.AR,"['cs.AR', 'cs.OS']",1903.01314,1
278,2019-06-03 14:32:03+00:00,2019-06-03 14:32:03+00:00,['Maruthi Rohit Ayyagari'],,10.14445/22312803/IJCTT-V67I5P110,cs.OS,"['cs.OS', 'cs.DC']",1906.00834,1
279,2020-07-21 22:01:00+00:00,2020-07-21 22:01:00+00:00,"['Michael Cafarella', 'David DeWitt', 'Vijay Gadepally', 'Jeremy Kepner', 'Christos Kozyrakis', 'Tim Kraska', 'Michael Stonebraker', 'Matei Zaharia']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.DB', 'cs.DC', 'cs.NI']",2007.11112,1
280,2021-01-18 21:02:16+00:00,2021-01-18 21:02:16+00:00,"['Alec Rohloff', 'Zackary Allen', 'Kung-Min Lin', 'Joshua Okrend', 'Chengyi Nie', 'Yu-Chia Liu', 'Hung-Wei Tseng']",,,cs.NI,"['cs.NI', 'cs.HC', 'cs.OS']",2101.07327,1
281,2022-03-29 08:10:06+00:00,2022-03-29 08:10:06+00:00,"['Davide Sanvito', 'Giuseppe Siracusano', 'Sharan Santhanam', 'Roberto Gonzalez', 'Roberto Bifulco']",,,cs.LG,"['cs.LG', 'cs.DC', 'cs.OS']",2203.15324,1
282,2019-11-19 15:56:46+00:00,2019-11-19 15:56:46+00:00,"['Simon Gerber', 'Gerd Zellweger', 'Reto Achermann', 'Moritz Hoffmann', 'Kornilios Kourtis', 'Timothy Roscoe', 'Dejan Milojicic']",,,cs.OS,['cs.OS'],1911.08367,1
283,2020-08-28 06:52:41+00:00,2020-08-28 06:52:41+00:00,['Kazuichi Oe'],,,cs.PF,"['cs.PF', 'cs.AR', 'cs.OS']",2008.12501,1
284,2022-11-15 11:15:46+00:00,2022-11-15 11:15:46+00:00,"['Anjo Vahldiek-Oberwagner', 'Mona Vij']",,,cs.OS,"['cs.OS', 'cs.CR']",2211.08056,1
285,2020-08-08 17:41:15+00:00,2020-08-08 17:41:15+00:00,['K. Murali Krishnan'],,,cs.OS,['cs.OS'],2008.03563,1
286,2019-04-25 19:57:31+00:00,2019-04-25 19:57:31+00:00,['Morteza Hoseinzadeh'],,,cs.AR,"['cs.AR', 'cs.OS']",1904.11560,1
287,2022-10-09 19:26:27+00:00,2022-10-09 19:26:27+00:00,"['Everton de Matos', 'Markku Ahvenjärvi']",,,cs.CR,"['cs.CR', 'cs.OS']",2210.04328,1
288,2015-04-26 14:57:05+00:00,2015-04-26 14:57:05+00:00,"['Michael J. Brim', 'Joshua K. Lothian']",,,cs.DC,"['cs.DC', 'cs.OS']",1504.06836,1
289,2022-11-03 23:10:21+00:00,2022-11-03 23:10:21+00:00,"['Gabriele Tolomei', 'Lorenzo Takanen', 'Fabio Pinelli']",,,cs.OS,"['cs.OS', 'cs.LG']",2211.02177,1
290,2020-06-03 05:47:14+00:00,2020-06-03 05:47:14+00:00,"['Davood Ghatreh Samani', 'Chavit Denninnart', 'Josef Bacik', 'Mohsen Amini Salehi']","The 49th International Conference on Parallel Processing (ICPP
  2020)",,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2006.02055,1
291,2021-12-13 17:13:00+00:00,2021-12-13 17:13:00+00:00,"['Peter-Jan Gootzen', 'Animesh Trivedi']",,,cs.OS,"['cs.OS', 'cs.PL']",2112.06810,1
292,2021-11-03 16:34:07+00:00,2021-11-03 16:34:07+00:00,"['Flavia Caforio', 'Pierpaolo Iannicelli', 'Michele Paolino', 'Daniel Raho']",,10.1109/MECO52532.2021.9460246,cs.CR,"['cs.CR', 'cs.OS']",2111.02821,1
293,2022-09-18 13:22:53+00:00,2022-09-18 13:22:53+00:00,"['Shaojun Zhang', 'Chen Wang', 'Albert Zomaya']",,,cs.DC,"['cs.DC', 'cs.AI', 'cs.OS']",2209.09645,1
294,2019-07-28 05:06:24+00:00,2019-07-28 05:06:24+00:00,"['Takahiro Hirofuchi', 'Ryousei Takano']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.PF', 'D.4; B.3']",1907.12014,1
295,2022-06-03 12:54:55+00:00,2022-06-03 12:54:55+00:00,"['Nick Tehrany', 'Animesh Trivedi']",,,cs.OS,"['cs.OS', 'cs.PF', 'D.4.2']",2206.01547,1
296,2019-03-22 03:46:22+00:00,2019-03-22 03:46:22+00:00,"['María F. Borge', 'Florin Dinu', 'Willy Zwaenepoel']",,,cs.OS,"['cs.OS', 'cs.PF']",1903.09347,1
297,2021-06-10 21:56:49+00:00,2021-06-10 21:56:49+00:00,['Igor Korkin'],,,cs.CR,"['cs.CR', 'cs.OS']",2106.06065,1
298,2013-04-25 11:10:38+00:00,2013-04-25 11:10:38+00:00,"['Deepika Bhatia', 'Urmila Shrawankar']","International Journal of Computer Science and Information
  Technologies (IJCSIT),Vol. 2(5) , 2011, 2380-2383",,cs.OS,['cs.OS'],1304.7001,1
299,2022-06-01 22:45:12+00:00,2022-06-01 22:45:12+00:00,"['Ali Raza', 'Thomas Unger', 'Matthew Boyd', 'Eric Munson', 'Parul Sohal', 'Ulrich Drepper', 'Richard Jones', 'Daniel Bristot de Oliveira', 'Larry Woodman', 'Renato Mancuso', 'Jonathan Appavoo', 'Orran Krieger']",,,cs.OS,['cs.OS'],2206.00789,1
300,2018-12-24 13:30:40+00:00,2018-12-24 13:30:40+00:00,['Igor Korkin'],,,cs.CR,"['cs.CR', 'cs.OS']",1812.09920,1
301,2020-08-14 18:35:38+00:00,2020-08-14 18:35:38+00:00,"['Adriana Szekeres', 'Irene Zhang', 'Katelin Bailey', 'Isaac Ackerman', 'Haichen Shen', 'Franziska Roesner', 'Dan R. K. Ports', 'Arvind Krishnamurthy', 'Henry M. Levy']",,,cs.CR,"['cs.CR', 'cs.OS']",2008.06536,1
302,2020-07-16 12:43:15+00:00,2020-07-16 12:43:15+00:00,"['Jian-Jia Chen', 'Junjie Shi', 'Georg von der Brüggen', 'Niklas Ueter']",,,cs.OS,['cs.OS'],2007.08302,1
303,2021-12-14 07:49:32+00:00,2021-12-14 07:49:32+00:00,"['Sungbae Yoo', 'Jinbum Park', 'Seolheui Kim', 'Yeji Kim', 'Taesoo Kim']",,,cs.CR,"['cs.CR', 'cs.OS', 'D.4.6']",2112.07213,1
304,2022-10-10 18:41:56+00:00,2022-10-10 18:41:56+00:00,"['Abel Souza', 'Noman Bashir', 'Jorge Murillo', 'Walid Hanafy', 'Qianlin Liang', 'David Irwin', 'Prashant Shenoy']",,,cs.OS,"['cs.OS', 'cs.DC', 'cs.SE']",2210.04951,1
305,2020-06-22 11:12:44+00:00,2020-06-22 11:12:44+00:00,"['Alex Kogan', 'Dave Dice', 'Shady Issa']",,10.1145/3342195.3387533,cs.OS,"['cs.OS', 'cs.DC', 'D.1.3; D.4.1; D.4.2']",2006.12144,1
306,2021-01-23 22:43:28+00:00,2021-01-23 22:43:28+00:00,"['Michael Le', 'Yuval Tamir']",,,cs.SE,"['cs.SE', 'cs.OS']",2101.09282,1
307,2021-12-13 21:04:26+00:00,2021-12-13 21:04:26+00:00,"['Han Dong', 'Sanjay Arora', 'Yara Awad', 'Tommy Unger', 'Orran Krieger', 'Jonathan Appavoo']",,,cs.OS,['cs.OS'],2112.07010,1
308,2019-03-16 07:17:47+00:00,2019-03-16 07:17:47+00:00,"['Hsuan-Chi Kuo', 'Akshith Gunasekaran', 'Yeongjin Jang', 'Sibin Mohan', 'Rakesh B. Bobba', 'David Lie', 'Jesse Walker']",,,cs.OS,['cs.OS'],1903.06889,1
309,2019-02-02 07:22:25+00:00,2019-02-02 07:22:25+00:00,"['Nachshon Cohen', 'David T. Aksun', 'Hillel Avni', 'James R. Larus']",,10.1145/3297858.3304046,cs.OS,"['cs.OS', 'cs.PL']",1902.00660,1
310,2019-04-10 06:15:28+00:00,2019-04-10 06:15:28+00:00,"['Jinwoo Ahn', 'Donggyu Park', 'Chang-Gyu Lee', 'Donghyun Min', 'Junghee Lee', 'Sungyong Park', 'Qian Chen', 'Youngjae Kim']",,,cs.CR,"['cs.CR', 'cs.OS']",1904.05012,1
311,2022-03-01 17:34:36+00:00,2022-03-01 17:34:36+00:00,"['Ben Simner', 'Alasdair Armstrong', 'Jean Pichon-Pharabod', 'Christopher Pulte', 'Richard Grisenthwaite', 'Peter Sewell']",,,cs.AR,"['cs.AR', 'cs.OS', 'cs.PL', 'C.1.2; D.3.1; F.3.2']",2203.00642,1
312,2021-12-19 10:26:55+00:00,2021-12-19 10:26:55+00:00,"['Till Miemietz', 'Maksym Planeta', 'Viktor Laurin Reusch']",,,cs.OS,['cs.OS'],2112.10106,1
313,2019-01-03 17:27:14+00:00,2019-01-03 17:27:14+00:00,"['Chen Zheng', 'Lei Wang', 'Sally A. McKee', 'Lixin Zhang', 'Hainan Ye', 'Jianfeng Zhan']",,,cs.OS,"['cs.OS', 'D.4.0; D.4.7; D.4.8']",1901.00825,1
314,2020-07-23 16:33:23+00:00,2020-07-23 16:33:23+00:00,"['Frank Slomka', 'Mohammadreza Sadeghi']",,,cs.OS,"['cs.OS', 'C.4']",2007.12112,1
315,2022-10-07 10:03:55+00:00,2022-10-07 10:03:55+00:00,"['Koen Zandberg', 'Emmanuel Baccelli', 'Shenghao Yuan', 'Frédéric Besson', 'Jean-Pierre Talpin']","23rd ACM/IFIP International Middleware Conference (MIDDLEWARE
  2022)",,cs.OS,['cs.OS'],2210.03432,1
316,2020-08-14 01:18:04+00:00,2020-08-14 01:18:04+00:00,['Kazuichi Oe'],,,cs.DC,"['cs.DC', 'cs.DS', 'cs.OS', 'cs.PF']",2008.06152,1
317,2011-10-20 19:43:58+00:00,2011-10-20 19:43:58+00:00,"['Jeff A. Stuart', 'John D. Owens']",,,cs.OS,"['cs.OS', 'cs.DC', 'cs.DS', 'cs.GR', 'D.4.1; I.3.2']",1110.4623,1
318,2020-05-26 15:56:06+00:00,2020-05-26 15:56:06+00:00,['Madhur Jain'],,,cs.OS,"['cs.OS', 'cs.DC']",2005.12821,1
319,2011-11-22 17:00:50+00:00,2011-11-22 17:00:50+00:00,"['Miguel A. Fortuna', 'Juan A. Bonachela', 'Simon A. Levin']",,10.1073/pnas.1115960108,cs.OS,"['cs.OS', 'cs.SE']",1111.5251,1
320,2021-10-17 00:25:21+00:00,2021-10-17 00:25:21+00:00,"['Daixuan Li', 'Jian Huang']",,,cs.AR,"['cs.AR', 'cs.LG', 'cs.OS']",2110.08685,1
321,2020-02-28 02:37:26+00:00,2020-02-28 02:37:26+00:00,"['Corey Tessler', 'Venkata P. Modekurthy', 'Nathan Fisher', 'Abusayeed Saifullah']",,,cs.DC,"['cs.DC', 'cs.OS']",2002.12516,1
322,2020-04-09 18:04:25+00:00,2020-04-09 18:04:25+00:00,"['Sudarsun Kannan', 'Yujie Ren', 'Abhishek Bhatacharjee']",,,cs.OS,['cs.OS'],2004.04760,1
323,2016-03-11 14:10:18+00:00,2016-03-11 14:10:18+00:00,"['Emmanuel Baccelli', 'Kaspar Schleiser']",,,cs.CY,"['cs.CY', 'cs.NI', 'cs.OS']",1603.03635,1
324,2021-02-25 15:22:38+00:00,2021-02-25 15:22:38+00:00,"['Yu Jian Wu', 'Hongyi Wang', 'Yuhong Zhong', 'Asaf Cidon', 'Ryan Stutsman', 'Amy Tai', 'Junfeng Yang']",,,cs.OS,"['cs.OS', 'cs.DB']",2102.12922,1
325,2020-05-22 08:14:04+00:00,2020-05-22 08:14:04+00:00,"['Ali Mokhtari', 'Chavit Denninnart', 'Mohsen Amini Salehi']","in 29th Heterogeneity in Computing Workshop (HCW 2019), in the
  Proceedings of the IPDPS 2019 Workshops & PhD Forum (IPDPSW)",,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2005.11050,1
326,2020-03-31 01:44:14+00:00,2020-03-31 01:44:14+00:00,"['Simson L. Garfinkel', 'J. Spencer Love']",,,cs.OS,['cs.OS'],2004.00402,1
327,2020-11-26 18:39:55+00:00,2020-11-26 18:39:55+00:00,"['Aleix Roca Nonell', 'Balazs Gerofi', 'Leonardo Bautista-Gomez', 'Dominique Martinet', 'Vicenç Beltran Querol', 'Yutaka Ishikawa']","Proceedings of the Workshop on Memory Centric High Performance
  Computing (2018) 50-57",10.1145/3286475.3286477,cs.OS,"['cs.OS', 'D.4.8']",2011.13432,1
328,2022-12-13 04:09:44+00:00,2022-12-13 04:09:44+00:00,"['Vanessa Sochat', 'Matthieu Muffato', 'Audrey Stott', 'Marco De La Pierre', 'Georgia Stuart']",,,cs.OS,"['cs.OS', 'cs.CR']",2212.07376,1
329,2020-01-20 10:23:12+00:00,2020-01-20 10:23:12+00:00,"['Javier Picorel', 'Seyed Alireza Sanaee Kohroudi', 'Zi Yan', 'Abhishek Bhattacharjee', 'Babak Falsafi', 'Djordje Jevdjic']",,,cs.AR,"['cs.AR', 'cs.OS']",2001.07045,1
330,2020-02-19 21:35:51+00:00,2020-02-19 21:35:51+00:00,"['Anusha Bableshwar', 'Arun Ravindran', 'Manoj Iyer']",,,cs.SE,"['cs.SE', 'cs.CR', 'cs.OS']",2002.08454,1
331,2020-11-13 22:55:15+00:00,2020-11-13 22:55:15+00:00,"['Nan Wu', 'Pengcheng Li']",,,cs.PF,"['cs.PF', 'cs.AI', 'cs.LG', 'cs.OS']",2011.07160,1
332,2020-01-17 05:11:55+00:00,2020-01-17 05:11:55+00:00,"['Debasis Dwibedy', 'Rakesh Mohanty']",,,cs.DS,"['cs.DS', 'cs.OS']",2001.06159,1
333,2020-09-19 10:23:15+00:00,2020-09-19 10:23:15+00:00,"['Ayush Mangal', 'Jitesh Jain', 'Keerat Kaur Guliani', 'Omkar Bhalerao']",,,cs.OS,"['cs.OS', 'cs.AI', 'cs.LG', 'stat.ML']",2009.09206,1
334,2019-12-07 11:44:37+00:00,2019-12-07 11:44:37+00:00,"['Domenico Cotroneo', 'Antonio Ken Iannillo', 'Roberto Natella', 'Stefano Rosiello']","IEEE Transactions on Reliability, 2019",10.1109/TR.2019.2954384,cs.SE,"['cs.SE', 'cs.OS']",1912.03490,1
335,2021-02-13 18:12:34+00:00,2021-02-13 18:12:34+00:00,"['William Findlay', 'David Barrera', 'Anil Somayaji']",,,cs.CR,"['cs.CR', 'cs.OS']",2102.06972,1
336,2021-02-22 17:24:08+00:00,2021-02-22 17:24:08+00:00,['Ruslan Savchenko'],,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2102.11198,1
